Departamento,Tipo,Nombre ,Direccion,Telefono,Latitud,Longitud,Fuente
Santa Cruz,Mercado,MERCADO MIRAFLORES, ,null,"-17,800,226","-63,130,373",geobo
Santa Cruz,Mercado,MERCADO MODELO PLAN 3000, ,null,"-17,821,496","-63,147,411",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL ABASTO 3, ,null,"-17,828,319","-63,208,275",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL EL BOSQUE, ,null,"-17,812,737","-63,214,771",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL EL TRILLO, ,null,"-17,760,545","-63,127,731",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL FORTALEZA, ,null,"-17,863,387","-63,160,854",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL LOS TUSEQUIS, ,null,"-17,741,709","-63,154,345",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL MAGISTERIO SUR, ,null,"-17,870,993","-63,178,297",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL TURERE, ,null,"-17,842,328","-63,100,562",geobo
Santa Cruz,Mercado,MERCADO MUSICAL 26 DE ABRIL, ,null,"-17,829,840","-63,174,521",geobo
Santa Cruz,Mercado,MERCADO MUTUALISTA, ,null,"-17,762,798","-63,161,995",geobo
Santa Cruz,Mercado,MERCADO NUEVA EZPERANZA, ,null,"-17,735,383","-63,111,870",geobo
Santa Cruz,Mercado,MERCADO PLAN 3000, ,null,"-17,823,292","-63,112,258",geobo
Santa Cruz,Mercado,MERCADO PRIMERO DE MAYO, ,null,"-17,798,178","-63,132,608",geobo
Santa Cruz,Mercado,MERCADO RETOÑO, ,null,"-17,740,034","-63,073,727",geobo
Santa Cruz,Mercado,"MERCADO SAN ANTONIO VENTA DE ABARROTES, VENTA DE CARNE DE RES, POLLO Y CERDO, VENTA DE ROPA NUEBA, VENTA DE ROPA USADA  VENTA DE  CALZADOS, VENTA DE PAN, VENTA DE VERDURAS, VENTA FRUTA, VENTA DE PRODUCTOS DE LIMPIEZA DEL HOGAR", ,null,"-17,826,107","-63,226,997",geobo
Santa Cruz,Mercado,MERCADO SAN JORGE, ,null,"-17,736,622","-63,090,661",geobo
Santa Cruz,Mercado,MERCADO SAN JUAN, ,null,"-17,791,105","-63,137,102",geobo
Santa Cruz,Mercado,MERCADO SAN LUIS, ,null,"-17,783,839","-63,195,445",geobo
Santa Cruz,Mercado,MERCADO SANTA CRUZ SUR, ,null,"-17,850,954","-63,181,306",geobo
Santa Cruz,Mercado,MERCADO SANTA ROSA, ,null,"-17,810,874","-63,189,433",geobo
Santa Cruz,Mercado,MERCADO TOBOROCH, ,null,"-17,848,762","-63,078,859",geobo
Santa Cruz,Mercado,MERCADO VICTORIA, ,null,"-17,815,400","-63,109,698",geobo
Santa Cruz,Mercado,MERCADO VICTORIA, ,null,"-17,814,555","-63,109,709",geobo
Santa Cruz,Mercado,MERCADO VICTORIA, ,null,"-17,817,643","-63,109,736",geobo
Santa Cruz,Mercado,MERCADO VICTORIA, ,null,"-17,816,903","-63,109,731",geobo
Santa Cruz,Mercado,MERCADO VILLA ESPERANZA, ,null,"-17,863,046","-63,168,704",geobo
Santa Cruz,Mercado,MERCADO VILLA FATIMA, ,null,"-17,812,977","-63,202,617",geobo
Santa Cruz,Mercado,MERCADO VIRGEN DEL LUJAN, ,null,"-17,754,417","-63,124,179",geobo
Santa Cruz,Mercado,MIKRO MERCADO LA BOBEDA, ,null,"-17,766,734","-63,150,704",geobo
Santa Cruz,Mercado,VENTAS AL POR MENOR EN EL MERCADO MAX FERnaNDEZ, ,null,"-17,868,127","-63,194,996",geobo
Santa Cruz,Mercado,MERCADO ABASTO, ,null,"-20,044,980","-63,531,708",geobo
Santa Cruz,Mercado,MERCADO MINORISTA SAN ANTONIO, ,null,"-20,039,303","-63,529,746",geobo
Santa Cruz,Mercado,MERCADO SAN ANTONIO, ,null,"-20,039,322","-63,530,007",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL DE ROBORE, ,null,"-18,329,536","-59,756,404",geobo
Santa Cruz,Mercado,MERCADO 15 DE AGOSTO, ,null,"-17,843,533","-60,738,172",geobo
Santa Cruz,Mercado,MERCADO MODELO 15 DE AGOSTO, ,null,"-17,840,549","-60,742,438",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL CASTA ROJAS, ,null,"-18,180,735","-63,874,751",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL DE PUERTO QUIJARRO, ,null,"-19,004,274","-57,712,068",geobo
Santa Cruz,Mercado,MERCADO EL CARMEN, ,null,"-18,967,900","-57,799,909",geobo
Santa Cruz,Mercado,MERCADO CAMPESINO, ,null,"-15,892,561","-63,189,353",geobo
Santa Cruz,Mercado,MERCADO CENTRAL, ,null,"-15,898,603","-63,188,809",geobo
Santa Cruz,Mercado,MERCADO CAMPESINO 2 DE AGOSTO, ,null,"-17,455,881","-63,663,217",geobo
Santa Cruz,Mercado,MERCADO 1 DE MAYO, ,null,"-17,407,409","-63,730,385",geobo
Santa Cruz,Mercado,MERCADO SAN CARLOS, ,null,"-17,406,954","-63,730,785",geobo
Santa Cruz,Mercado,MERCADO COOPERATIVA, ,null,"-17,399,496","-63,824,528",geobo
Santa Cruz,Mercado,"MERCADO MUNICIPAL DE SAN JUAN ( VENTA AL POR MENOR DE ROPA ,JUGUETES,CD,ZAPATOS,ABARROTES,COTILLON, EN TIENDAS)", ,null,"-17,291,464","-63,852,664",geobo
Santa Cruz,Mercado,MERCADO, ,null,"-17,403,511","-63,885,682",geobo
Santa Cruz,Mercado,MERCADO AVAROA, ,null,"-17,401,350","-63,884,304",geobo
Santa Cruz,Mercado,MERCADO YAPACANI, ,null,"-17,403,458","-63,884,986",geobo
Santa Cruz,Mercado,MERCADO 8 DE OCTUBRE, ,null,"-16,133,005","-62,027,461",geobo
Santa Cruz,Mercado,MERCADO CONCEPCION, ,null,"-16,126,790","-62,031,034",geobo
Santa Cruz,Mercado,MERCADO CONCEPCION, ,null,"-16,125,622","-62,031,018",geobo
Santa Cruz,Mercado,MERCADO EL TROMPILLO, ,null,"-16,132,529","-62,026,472",geobo
Santa Cruz,Mercado,ASOCIACION GREMIAL DE COMERCIANTES MERCADO MUNICIPAL, ,null,"-17,271,177","-62,557,058",geobo
Santa Cruz,Mercado,MERCADO 4 CAÑADAS, ,null,"-17,262,706","-62,555,873",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL 24 DE SEPTIEMBRE, ,null,"-16,274,346","-62,501,198",geobo
Santa Cruz,Mercado,MERCADO DE SAN JULIAN, ,null,"-16,911,647","-62,617,941",geobo
Santa Cruz,Mercado,MERCADO SAN RAMON, ,null,"-16,613,410","-62,500,517",geobo
Santa Cruz,Mercado,MERCADO CAMPESINO, ,null,"-17,125,372","-63,228,163",geobo
Santa Cruz,Mercado,MERCADO  PRINCIPAL DE MONTERO, ,null,"-17,342,849","-63,247,044",geobo
Santa Cruz,Mercado,MERCADO BARRIENTOS, ,null,"-17,342,596","-63,246,971",geobo
Santa Cruz,Mercado,MERCADO DOMINICAL EL CARMEN, ,null,"-17,346,524","-63,259,961",geobo
Santa Cruz,Mercado,MERCADO EL CARMEN, ,null,"-17,346,982","-63,260,559",geobo
Santa Cruz,Mercado,MERCADO GERMAN MORENO, ,null,"-17,342,964","-63,249,040",geobo
Santa Cruz,Mercado,MERCADO POPULAR, ,null,"-17,349,089","-63,244,717",geobo
Santa Cruz,Mercado,MERCADO POPULAR, ,null,"-17,349,234","-63,245,679",geobo
Santa Cruz,Mercado,MERCADO PRINCIPAL DE MONTERO, ,null,"-17,342,791","-63,246,664",geobo
Santa Cruz,Mercado,MERCADO VILLA VERDE, ,null,"-17,334,114","-63,250,422",geobo
Santa Cruz,Mercado,MERCADO VILLA VERDE, ,null,"-17,333,500","-63,249,318",geobo
Santa Cruz,Mercado,SUPEMERCADO UNION NORTE, ,null,"-17,340,973","-63,256,594",geobo
Santa Cruz,Mercado,MERCADO BOLIVAR, ,null,"-17,356,702","-63,399,027",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL DE PORTACHUELO, ,null,"-17,356,095","-63,395,383",geobo
Santa Cruz,Mercado,MERCADO 5 DE FEBRERO, ,null,"-17,111,718","-63,597,966",geobo
Santa Cruz,Mercado,MERCADO ABASTO DE VALLEGRANDE, ,null,"-18,484,165","-64,101,778",geobo
Santa Cruz,Mercado,MERCADO CAMPESINO, ,null,"-18,492,509","-64,106,702",geobo
Santa Cruz,Mercado,MERCADO CELSO CAMACHO, ,null,"-18,491,388","-64,106,893",geobo
Santa Cruz,Mercado,MERCADO SAMUEL VILLAZON, ,null,"-18,491,377","-64,107,197",geobo
Santa Cruz,Mercado,MERCADO  31 DE JULIO, ,null,"-16,377,395","-60,963,311",geobo
Santa Cruz,Mercado,MERCADO 23 DE MARZO, ,null,"-16,379,211","-60,967,508",geobo
Santa Cruz,Mercado,MERCADO 8 DE DICIEMBRE NUEVAS CASETAS, ,null,"-16,376,300","-60,963,197",geobo
Santa Cruz,Mercado,MERCADO 8 DE DICIEMBRE VIEJO QUEMADO, ,null,"-16,376,405","-60,963,615",geobo
Santa Cruz,Mercado,MERCADO COMERCIAL SAN IGnaCIO, ,null,"-16,377,039","-60,964,119",geobo
Santa Cruz,Mercado,MERCADO, ,null,"-17,561,450","-63,174,773",geobo
Santa Cruz,Mercado,MERCADO 12 DE ABRIL, ,null,"-17,605,429","-63,154,435",geobo
Santa Cruz,Mercado,MERCADO CAMPESINO 30 DE AGOSTO, ,null,"-17,511,377","-63,159,180",geobo
Santa Cruz,Mercado,MERCADO CENTRAL LAS LOMAS UV7, ,null,"-17,607,703","-63,165,221",geobo
Santa Cruz,Mercado,MERCADO CENTRAL PENTAGUAZU 1, ,null,"-17,601,021","-63,125,260",geobo
Santa Cruz,Mercado,MERCADO COOPERATIVA 25 DENOVIEMBRE, ,null,"-17,515,180","-63,166,700",geobo
Santa Cruz,Mercado,MERCADO INTEGRACION DEL NORTE, ,null,"-17,597,710","-63,171,580",geobo
Santa Cruz,Mercado,MERCADO MUNICIPAL ALFREDO VACA DIEZ, ,null,"-17,509,528","-63,167,274",geobo
Santa Cruz,Mercado,MERCADO SATELITE NORTE, ,null,"-17,603,284","-63,137,408",geobo
Tarija,Mercado,MERCADO BOLIVAR, ,null,"-22,735,593","-64,335,774",geobo
Tarija,Mercado,MERCADO CAMPESINO, ,null,"-22,729,632","-64,339,866",geobo
Tarija,Mercado,MERCADO CAMPESINO 2 DE AGOSTO, ,null,"-22,733,323","-64,326,481",geobo
Tarija,Mercado,MERCADO LAS CHALAnaS, ,null,"-22,732,139","-64,349,274",geobo
Tarija,Mercado,MERCADO SAN ANTONIO, ,null,"-22,743,541","-64,331,680",geobo
Tarija,Mercado,MERCADO CENTRAL EL VALLE DE LA CONCEPCION, ,null,"-21,696,816","-64,654,160",geobo
Tarija,Mercado,MERCADO CENTRAL, ,null,"-21,525,623","-64,173,112",geobo
Tarija,Mercado,NUEVO MERCADO CENTRAL ENTRE RIOS, ,null,"-21,522,380","-64,170,802",geobo
Tarija,Mercado,MERCADO ABASTO DEL SUR-MODULO 1, ,null,"-21,551,887","-64,691,004",geobo
Tarija,Mercado,MERCADO AVASTO DEL SUR, ,null,"-21,551,837","-64,690,004",geobo
Tarija,Mercado,MERCADO BOLIVAR, ,null,"-21,536,294","-64,720,296",geobo
Tarija,Mercado,MERCADO CAMPESINO CERCAT, ,null,"-21,519,907","-64,741,822",geobo
Tarija,Mercado,MERCADO CAMPESINO CRAMA, ,null,"-21,519,306","-64,742,636",geobo
Tarija,Mercado,MERCADO CENTRAL, ,null,"-21,531,172","-64,734,947",geobo
Tarija,Mercado,MERCADO DEL SUR, ,null,"-21,553,217","-64,689,161",geobo
Tarija,Mercado,MERCADO EL ABASTO, ,null,"-21,512,688","-64,736,592",geobo
Tarija,Mercado,MERCADO EL MOLINO, ,null,"-21,533,025","-64,737,729",geobo
Tarija,Mercado,MERCADO IV CENTEnaRIO, ,null,"-21,530,392","-64,736,898",geobo
Tarija,Mercado,MERCADO LA LOMA, ,null,"-21,526,437","-64,736,841",geobo
Tarija,Mercado,MERCADO LUIS DE FUENTES, ,null,"-21,540,056","-64,740,850",geobo
Tarija,Mercado,MERCADO NEGRO, ,null,"-21,534,973","-64,730,389",geobo
Tarija,Mercado,MERCADO SAN BERnaRDO, ,null,"-21,525,041","-64,723,568",geobo
Tarija,Mercado,MERCADO SAN GERONIMO, ,null,"-21,544,159","-64,716,526",geobo
Tarija,Mercado,MERCADO SAN MARTIN, ,null,"-21,535,169","-64,741,309",geobo
Tarija,Mercado,MERCADO VILLA AVAROA, ,null,"-21,521,620","-64,731,314",geobo
Tarija,Mercado,VENTA DE ABARROTES MERCADO GRAMA, ,null,"-21,518,738","-64,741,635",geobo
Tarija,Mercado,MERCADO CENTRAL DE CARAPARI, ,null,"-21,829,015","-63,739,488",geobo
Tarija,Mercado,ASOCIACION DE COMERCIALES 6 DE AGOSTO MERCADO CAMPESINO, ,null,"-21,261,811","-63,457,174",geobo
Tarija,Mercado,MERCADO CENTRAL DE VILLAMONTES, ,null,"-21,264,908","-63,471,529",geobo
Tarija,Mercado,MERCADO ABASTO, ,null,"-22,025,110","-63,680,184",geobo
Tarija,Mercado,MERCADO BARRIO NUEVO, ,null,"-22,042,405","-63,682,845",geobo
Tarija,Mercado,MERCADO CENTRAL DE YACUIBA, ,null,"-22,014,810","-63,679,239",geobo
Tarija,Mercado,MERCADO CENTRAL HECTOR BLACUT, ,null,"-22,047,940","-63,682,228",geobo
Tarija,Mercado,MERCADO CENTRAL SECCION TELAS, ,null,"-22,015,957","-63,679,039",geobo
Tarija,Mercado,MERCADO LOURDES, ,null,"-22,011,031","-63,676,135",geobo
Tarija,Mercado,MERCADO MAGALEÑOS, ,null,"-22,021,439","-63,676,665",geobo
Tarija,Mercado,MERCADO DE SAN LORENZO, ,null,"-21,418,330","-64,749,765",geobo
Tarija,Mercado,MERCADO EVO MORALES SAN LORENZO, ,null,"-21,404,705","-64,747,039",geobo
null,ServiciosFinancieros,Cooperativa de Ahorro y Crédito Cristo Rey Cochabamba,Totora,null,-17.7355551,-65.190899,osm
null,ServiciosFinancieros,Cooperativa Concordia Totora Ltda.,Totora,null,-17.7354524,-65.1908478,osm
null,ServiciosFinancieros,Prodem, ,null,-17.9411865,-65.3413644,osm
null,ServiciosFinancieros,Prodem, ,null,-17.6115768,-66.0229607,osm
null,ServiciosFinancieros,, ,null,-17.5919974,-65.9344714,osm
null,ServiciosFinancieros,Banco Unión - Agencia Villa Tunari,Villa Tunari,null,-16.9741056,-65.4184032,osm
null,ServiciosFinancieros,Cooperativa de Ahorro y Credito San Antonio Ltda,Villa Tunari,null,-16.9745149,-65.4181187,osm
null,ServiciosFinancieros,Prodem, ,null,-16.1656957,-69.0865279,osm
null,ServiciosFinancieros,Ecofuturo, ,null,-16.165696,-69.0865009,osm
null,ServiciosFinancieros,Banco Union - Agencia Samaipata,Samaipata,null,-18.1799589,-63.8752463,osm
null,ServiciosFinancieros,Banco de Crédito de Bolivia,Oruro,null,-17.9699255,-67.1153912,osm
null,ServiciosFinancieros,Cooperatica La Merced, ,null,-17.3429033,-63.2558996,osm
null,ServiciosFinancieros,Banco Bisa, ,null,-17.3434371,-63.2555241,osm
null,ServiciosFinancieros,Banco Union, ,null,-17.8458593,-60.7428917,osm
null,ServiciosFinancieros,BancoSol, ,null,-16.481464,-68.1399184,osm
null,ServiciosFinancieros,Banco Bisa, ,null,-16.5101056,-68.1237618,osm
null,ServiciosFinancieros,Mutual La Primera, ,null,-16.4965161,-68.1398283,osm
null,ServiciosFinancieros,Banco Unión,Cochabamba,null,-17.3723574,-66.1615971,osm
null,ServiciosFinancieros,Banco nacional de Bolivia, ,null,-16.5070202,-68.1296563,osm
null,ServiciosFinancieros,Banco nacional de Bolivia, ,null,-17.9706236,-67.1147342,osm
null,ServiciosFinancieros,Banco Mercantil Santa Cruz,Oruro,null,-17.9689842,-67.1150522,osm
null,ServiciosFinancieros,Mercantil SantaCruz, ,null,-17.8193138,-63.1840631,osm
null,ServiciosFinancieros,Banco Fie, ,null,-16.3771677,-60.9623671,osm
null,ServiciosFinancieros,Banco Unión, ,null,-16.374146,-60.9591984,osm
null,ServiciosFinancieros,Cooperativa La Merced, ,null,-16.3779153,-60.960186,osm
null,ServiciosFinancieros,Cooperativa San Martín de Porres, ,null,-16.3753518,-60.9610888,osm
null,ServiciosFinancieros,PRODEM, ,null,-16.3757025,-60.9607747,osm
null,ServiciosFinancieros,Banco Mercantil Santa Cruz,La Paz,null,-16.4976454,-68.1345242,osm
null,ServiciosFinancieros,Banco FIE, ,null,-16.501604,-68.1368083,osm
null,ServiciosFinancieros,Mutual La Paz, ,null,-16.5012042,-68.1326804,osm
null,ServiciosFinancieros,Banco Unión, ,null,-16.5029266,-68.1369866,osm
null,ServiciosFinancieros,Banco Economico, ,null,-16.4806797,-68.1214991,osm
null,ServiciosFinancieros,Banco de Credito, ,null,-16.4805992,-68.1214575,osm
null,ServiciosFinancieros,Banco BNB - Agencia Norte,Cochabamba,null,-17.3731207,-66.1555827,osm
null,ServiciosFinancieros,Cooperativa Catedral Ltda.,Potosi,null,-19.5875161,-65.7521733,osm
null,ServiciosFinancieros,Banco Union, ,null,-21.5333942,-64.7344053,osm
null,ServiciosFinancieros,Banco Ganadero, ,null,-21.5336548,-64.7336487,osm
null,ServiciosFinancieros,Banco Bisa - Agencia Tiquipaya,Tiquipaya,null,-17.3376645,-66.2189308,osm
null,ServiciosFinancieros,Banco Mercantíl Santa Cruz,Cochabamba,null,-17.3855657,-66.1581072,osm
null,ServiciosFinancieros,Banco BCP,Cochabamba,null,-17.3856278,-66.1577678,osm
null,ServiciosFinancieros,, ,null,-17.3834018,-66.1092777,osm
null,ServiciosFinancieros,Banco Los Andes Procredit, ,null,-17.3906471,-66.2384977,osm
null,ServiciosFinancieros,Banco Sol, ,null,-17.3912387,-66.2381311,osm
null,ServiciosFinancieros,Banco nacional de Bolivia (BNB),Colcapirhua,null,-17.3904594,-66.2429626,osm
null,ServiciosFinancieros,Banco Unión, ,null,-17.3936779,-66.1686635,osm
null,ServiciosFinancieros,Banco Bisa, ,null,-17.3912484,-66.2378678,osm
null,ServiciosFinancieros,Banco Mercantil Santa Cruz, ,null,-17.3936523,-66.1690403,osm
null,ServiciosFinancieros,Banco de Credito BCP, ,null,-17.393597,-66.170999,osm
null,ServiciosFinancieros,Cooperativa de Ahorro y Crédito Sarco, ,null,-17.3713766,-66.1768164,osm
null,ServiciosFinancieros,, ,null,-17.3732176,-66.124869,osm
null,ServiciosFinancieros,Banco Fortaleza, ,null,-17.3911133,-66.2414738,osm
null,ServiciosFinancieros,Banco FIE,Cochabamba,null,-17.372244,-66.1630236,osm
null,ServiciosFinancieros,Banco Mercantíl Santa Cruz,Cochabamba,null,-17.3727083,-66.1629562,osm
null,ServiciosFinancieros,Banco Fie, ,null,-17.3939837,-66.2833415,osm
null,ServiciosFinancieros,Banco Los Andes Pro Credit, ,null,-16.4959507,-68.1486689,osm
null,ServiciosFinancieros,Banco Bisa, ,null,-17.3835543,-66.1593583,osm
null,ServiciosFinancieros,Banco Ganadero, ,null,-17.393487,-66.1588349,osm
null,ServiciosFinancieros,Banco nacional de Bolivia, ,null,-17.3932919,-66.1639291,osm
null,ServiciosFinancieros,Banco nacional de Bolivia,Cochabamba,null,-17.3956136,-66.1572641,osm
null,ServiciosFinancieros,, ,null,-17.393271,-66.1575326,osm
null,ServiciosFinancieros,Cooperativa San Pedro,Cochabamba,null,-17.3684867,-66.1634886,osm
null,ServiciosFinancieros,,Cochabamba,null,-17.3729485,-66.1582389,osm
null,ServiciosFinancieros,Cooperativa de Ahorro y Crédito Abierta San Pedro,Cochabamba,null,-17.392405,-66.1472161,osm
null,ServiciosFinancieros,Banco Bisa, ,null,-16.5448212,-68.0913691,osm
null,ServiciosFinancieros,BancoFie, ,null,-16.1657,-69.0874776,osm
null,ServiciosFinancieros,Banco Union, ,null,-14.4423642,-67.5309733,osm
null,ServiciosFinancieros,Banco Fie - Agencia Calle Comercio,Rurrenabaque,null,-14.4398408,-67.5290584,osm
null,ServiciosFinancieros,Banco Mercantil Santa Cruz, ,null,-17.396549,-66.1565619,osm
null,ServiciosFinancieros,Banco de Crédito BCP, ,null,-17.3964576,-66.1570975,osm
null,ServiciosFinancieros,Banco Mercantil Santa Cruz,Cochabamba,null,-17.3963875,-66.1569489,osm
null,ServiciosFinancieros,Cooperativa Catedral Ltda,sucre,null,-19.0478854,-65.2568333,osm
null,ServiciosFinancieros,Banco Mercantil Santa Cruz,Cochabamba,null,-17.3810679,-66.1517073,osm
null,ServiciosFinancieros,CredinForm,Cochabamba,null,-17.3764063,-66.1514039,osm
null,ServiciosFinancieros,Banco Unión, ,null,-17.3911235,-66.2417661,osm
null,ServiciosFinancieros,Banco nacional de Bolivia - Agencia Constitucion,Cochabamba,null,-17.3848465,-66.1530222,osm
null,ServiciosFinancieros,Cooperativa de Ahorro y Crédito Abierta Loyola, ,null,-17.3943444,-66.1516257,osm
null,ServiciosFinancieros,Bisa,Santa Cruz,null,-17.7773612,-63.1420781,osm
null,ServiciosFinancieros,Banco Unión, ,null,-17.3981898,-66.1534452,osm
null,ServiciosFinancieros,Banco Unión, ,null,-17.3915801,-66.1483779,osm
null,ServiciosFinancieros,Banco Sol, ,null,-17.3936203,-66.1703023,osm
null,ServiciosFinancieros,Banco Sol, ,null,-17.3848053,-66.1465925,osm
null,ServiciosFinancieros,Banco FIE,Cochabamba,null,-17.3953378,-66.1570581,osm
null,ServiciosFinancieros,Cooperativa Quillacollo, ,null,-17.3912475,-66.2379616,osm
null,ServiciosFinancieros,Banco Sol,Quillacollo,null,-17.3938839,-66.2810362,osm
null,ServiciosFinancieros,Banco Ganadero - Agencia Quillacollo,Quillacollo,null,-17.3952299,-66.2806259,osm
null,ServiciosFinancieros,PRODEM, ,null,-17.3969873,-66.281271,osm
null,ServiciosFinancieros,Banco Unión,Quillacollo,null,-17.3933601,-66.2763072,osm
null,ServiciosFinancieros,Banco Sol,Quillacollo,null,-17.3962692,-66.2792733,osm
null,ServiciosFinancieros,Fondo Financiero Privado EcoFuturo, ,null,-17.3905779,-66.2387672,osm
null,ServiciosFinancieros,Banco FIE, ,null,-16.4798745,-68.1209871,osm
null,ServiciosFinancieros,PRODEM, ,null,-17.3691361,-66.1633932,osm
null,ServiciosFinancieros,Cooperativa de Ahorro y Crédito Societaria CACEF,Cochabamba,null,-17.3900709,-66.1594976,osm
null,ServiciosFinancieros,Banco Económico, ,null,-17.3936561,-66.168929,osm
null,ServiciosFinancieros,Banco Los Andes Procredit, ,null,-17.3936241,-66.1701709,osm
null,ServiciosFinancieros,BancoSol,El Alto,null,-16.519239,-68.2076639,osm
null,ServiciosFinancieros,PRODEM, ,null,-17.4103982,-66.1643376,osm
null,ServiciosFinancieros,Banco PRODEM,Uyuni,null,-20.4625707,-66.823816,osm
null,ServiciosFinancieros,Banco Económico, ,null,-17.3728255,-66.1601217,osm
null,ServiciosFinancieros,Cooperativa El Buen Samaritano,Cochabamba,null,-17.3873523,-66.1552913,osm
null,ServiciosFinancieros,Cooperativa Hospicio, ,null,-17.3902009,-66.1560727,osm
null,ServiciosFinancieros,Banco Los Andes ProCredit, ,null,-17.3953476,-66.1584479,osm
null,ServiciosFinancieros,La Promotora,Cochabamba,null,-17.392329,-66.1566341,osm
null,ServiciosFinancieros,Fondo Financiero Privado FASSIL, ,null,-17.39057,-66.2390138,osm
null,ServiciosFinancieros,Prodem, ,null,-17.39057,-66.2391995,osm
null,ServiciosFinancieros,Banco Mercantil Santa Cruz - Agencia Sur,Cochabamba,null,-17.4049843,-66.156504,osm
null,ServiciosFinancieros,Banco Sol, ,null,-17.4062159,-66.1551113,osm
null,ServiciosFinancieros,Fondo Financiero Privado FASSIL, ,null,-17.4079468,-66.1563159,osm
null,ServiciosFinancieros,Banco Unión, ,null,-17.4080637,-66.1566408,osm
null,ServiciosFinancieros,Fondo Financieron Privado FASSIL, ,null,-17.3936243,-66.1702411,osm
null,ServiciosFinancieros,Banco Sol, ,null,-17.3853518,-66.1489193,osm
null,ServiciosFinancieros,Banco Sol, ,null,-17.3736216,-66.1510018,osm
null,ServiciosFinancieros,Banco Fie, ,null,-16.4903944,-68.2070951,osm
null,ServiciosFinancieros,Cooperativa Pio X, ,null,-17.4026958,-66.1668566,osm
null,ServiciosFinancieros,Banco Unión,Tupiza,null,-21.4446381,-65.7197742,osm
null,ServiciosFinancieros,Banco Mercantil Santa Cruz, ,null,-17.4014702,-66.1531384,osm
null,ServiciosFinancieros,, ,null,-14.080394,-66.7942333,osm
null,ServiciosFinancieros,, ,null,-15.8323738,-67.5645519,osm
null,ServiciosFinancieros,, ,null,-15.8323803,-67.5648544,osm
null,ServiciosFinancieros,Banco FIE,Caranavi,null,-15.8324025,-67.5655897,osm
null,ServiciosFinancieros,, ,null,-15.8325388,-67.565255,osm
null,ServiciosFinancieros,Banco Prodem,Caranavi,null,-15.8326913,-67.5654148,osm
null,ServiciosFinancieros,Banco Fortaleza,Caranavi,null,-15.8327812,-67.563779,osm
null,ServiciosFinancieros,Banco Unión,Caranavi,null,-15.8330491,-67.563897,osm
null,ServiciosFinancieros,, ,null,-15.8334269,-67.5675827,osm
null,ServiciosFinancieros,, ,null,-15.8339968,-67.5668774,osm
null,ServiciosFinancieros,, ,null,-15.8343653,-67.5645116,osm
null,ServiciosFinancieros,Banco Unión, ,null,-14.9968881,-65.6409791,osm
null,ServiciosFinancieros,PRODEM, ,null,-14.9964917,-65.6405043,osm
null,ServiciosFinancieros,EcoFuturo, ,null,-14.9960125,-65.6406314,osm
null,ServiciosFinancieros,Banco nacional de Bolivia,Cochabamba,null,-17.3955482,-66.1581465,osm
null,ServiciosFinancieros,Banco BCP,Cochabamba,null,-17.3730795,-66.156328,osm
null,ServiciosFinancieros,Banco FIE, ,null,-16.5221281,-68.2105884,osm
null,ServiciosFinancieros,Banco FIE,La Paz,null,-16.4841914,-68.1439577,osm
null,ServiciosFinancieros,Banco Unión,Oruro,null,-17.9694849,-67.1133423,osm
null,ServiciosFinancieros,Cooperativa Empetrol,Cochabamba,null,-17.3869293,-66.1542791,osm
null,ServiciosFinancieros,PRODEM, ,null,-18.202825,-65.1803186,osm
null,ServiciosFinancieros,Banco Union, ,null,-19.5798653,-65.7556452,osm
null,ServiciosFinancieros,Banco Union, ,null,-19.5880539,-65.7524736,osm
null,ServiciosFinancieros,BNB, ,null,-19.5878534,-65.7532882,osm
null,ServiciosFinancieros,Banco Los Andes, ,null,-19.5877083,-65.7531775,osm
null,ServiciosFinancieros,Prodem, ,null,-19.5876449,-65.7533128,osm
null,ServiciosFinancieros,Cooperativa San Bartolomé, ,null,-16.4100122,-67.5251747,osm
null,ServiciosFinancieros,Banco Unión - Agencia Bermejo,Bermejo,null,-22.7317337,-64.3430331,osm
null,ServiciosFinancieros,Banco Prodem, ,null,-16.4102271,-67.5261581,osm
null,ServiciosFinancieros,Cooperativa Eléctrica, ,null,-16.4109995,-67.5247004,osm
null,ServiciosFinancieros,Banco Unión, ,null,-17.8145012,-63.1827234,osm
null,ServiciosFinancieros,Banco de la nación Argentina, ,null,-17.782673,-63.1824475,osm
null,ServiciosFinancieros,Banco de Crédito,La Paz,null,-16.5399868,-68.0780254,osm
null,ServiciosFinancieros,Banco Mercantil Santa Cruz,La Paz,null,-16.5391794,-68.078236,osm
