Departamento,Alcance,Descripcion del alcance,Latitud,Longitud,Dirección,Tipo de proveedor,Nombre ,Tipo de servicios o productos,Servicios o productos,Dias y horarios de atención,Telefonos,A domicilio,Verificado
Cochabamba,Municipal,NA,NA,NA,Av. Heroínas 531casi Falsuri,Empresa,IOGO Yogurt Griego,Alimentos,Somos una industria procesadora de productos lácteos de carácter artesanal. Producimos Yogurt tipo Griego y jaleas en diferentes tamaños.,,"72220255 -
72150000",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Melchor Pérez de Olguín 1084 entre parque ex combatientes casi pasaje zoológico,Empresa,Frial PigShop,Alimentos,"Venta de carne de pollo, res, cerdo, productos congelados: papas fritas, pizzas, hamburguesas, enlatados y condimentos",,"4439045 -
70750787",Si,Si
Cochabamba,Municipal,NA,NA,NA,Plazuela Ubaldo Anze Recoleta,Empresa,GRAN HOTEL COCHABAMBA,Alimentos,Servicio Hotelero 5 estrellas y Centro de Eventos y Convenciones,,"4480520 -
77491416",Si,Si
Cochabamba,Municipal,NA,NA,NA,Pje. La Chaime #6,Empresa,NATUREZA SRL,Alimentos,"AGUA PURIFICADA EMBOTELLADA 20L y 620cc, IceTea 620cc, hielo en cubitos y equipamiento.  Servicio de entrega a domicilio.",,"4470476 4453531 -
70700891",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av Ballivian Esquina Oruro,Empresa,GENEVA SRL,Alimentos,Venta de Helados artesanales premium,,"4567758 -
72220023",Si,Si
Cochabamba,Municipal,NA,NA,NA,Heroínas esquina belzu,Empresa,Pescadería surubi,Alimentos,Venta de pescado,,"4534669 -
60372311",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. oquendo N°1080,Empresa,FABOPAL S.A.,Alimentos,VENTA DE DURAZNO ENLATADO Y PALMITOS ENLATADOS,,"4117044 -
70370757",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Chilimarca # 394,Empresa,Industria de alimentos el tonel,Alimentos,"Fábrica de vinagre, salsa de soya, limonero y esencia de vainilla",,"4311542 -
70771112",Si,Si
Cochabamba,Municipal,NA,NA,NA,CALLE ULUNCHU. CONDOMINIO SAN SILVESTRE IV,Empresa,SOYRICA,Alimentos,"PASTELERIA SALUDABLE PARA DIABÉTICOS, CELIACOS Y VEGANOS",,"XXXX -
71772044",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle tito yupanqui,Empresa,Alaska SRL,Alimentos,Botellones de agua de 20 litros,,"4374473 -
69512713",Si,Si
Cochabamba,Municipal,NA,NA,NA,Avenida chapare zona chacacollo,Empresa,Pescaderia surubi,Alimentos,Venta y comercializacion de pescado,,"4660421 -
79356623",Si,Si
Cochabamba,Municipal,NA,NA,NA,Zona temporal,Empresa,Herbalife,Alimentos,"Suplementos de nutrición celular. Nutrición deportiva.Nutrición específica (diabetes, preción alta, ostioporosis, prob. cardio vasculares.",,"73320150 -
73320150",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Petrolera Km9,Empresa,Micromercado RAMOS,Alimentos,"Carne de res, abarrotes, lácteos, verduras, frutas, cereales, huevo, jugos, conservas, embutidos, detergentes, librería.",,"4764003 -
70719607",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av siles,Empresa,Alnat industrias alimenticias,Alimentos,"Elaboramos mermeladas, sales parrilleras y condimentos molidos",,"77993385 -
77993385",Si,Si
Cochabamba,Municipal,NA,NA,NA,Pasaje Boulevard o Av. Uyuni,Empresa,La Estancia S.R.L.,Alimentos,"Diferentes tipos de carne a la parrilla (res, pollo, pescado, cerdo, cordero y mariscos) con buffet de ensaladas y guarniciones a elección.",,"4249262 -
77433340",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Centenario media cuadra al sur de la circunvalacion (Zona Cruce taquiña),Empresa,La Bodega,Alimentos,Venta de insumos de abastecimiento básico a las familias,,"60781631 -
60781631",Si,Si
Cochabamba,Municipal,NA,NA,NA,"Colombia Nro 524, entre San Martin y Lanza, frente a la entrada al pasaje San Rafael, acerca sud",Empresa,Sain sin gluten,Alimentos,"Panadería, repostería y pastelería sin gluten, sin azúcar y sin lácteos, para celíacos, intolerantes y alérgicos al gluten, diabéticos.",,"62622010 -
68450550",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle joaquin salcedo s/n,Empresa,AQUAPURA,Alimentos,Agua embotellada de mesa 20lts,,"71496981 -
67407771",Si,Si
Cochabamba,Municipal,NA,NA,NA,Juan Capriles casi esquina tupac Amaru. Edificio kantuta,Empresa,GreenMama,Alimentos,"Greenmama es una pequeño restaurante de comida  rápida, saludable y orgánica. Creemos que las decisiones",,"70724413 -
70724413",Si,Si
Cochabamba,Municipal,NA,NA,NA,"Localidad de Pihusi, Apote",Empresa,Casa Venturini,Alimentos,Empresa dedicada a la elaboración de quesos madurados y embutidos,,"71522782 -
71522782",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Sucre entre Antezana y 16 de Julio acera sud nro 730,Empresa,PANADERIA Y REPOSTERIA HORNERITO,Alimentos,"Elaboración de productos de panadería, pastelería y repostería",,"4500612 -
60398157",Si,Si
