type,id,geometry/type,geometry/coordinates/0,geometry/coordinates/1,geometry_name,properties/Nombre,properties/tipo_ofi,properties/Direccion
Feature,entidadesfinancieras.1,Point,-68.13412215,-16.49903475,geom,Banco Nacional de Bolivia S.A.,Oficina Externa,"AV. CAMACHO Nº 1312, ESQ. COLON, ZONA CENTRAL"
Feature,entidadesfinancieras.2,Point,-68.14136944,-16.49975556,geom,Banco Nacional de Bolivia S.A.,Agencia Fija,"CALLE SEBASTIAN SEGUROLA Nº 1050, ZONA GRAN PODER"
Feature,entidadesfinancieras.3,Point,-68.13432349,-16.49895817,geom,Banco Nacional de Bolivia S.A.,Oficina Central,"AV. CAMACHO Nº 1296, ESQ. COLON, ZONA CENTRAL"
Feature,entidadesfinancieras.4,Point,-68.13446516,-16.49892206,geom,Banco Nacional de Bolivia S.A.,Sucursal,"AV. CAMACHO Nº 1296, ESQ. COLON, ZONA CENTRAL"
Feature,entidadesfinancieras.5,Point,-68.1295694,-16.50713309,geom,Banco Nacional de Bolivia S.A.,Agencia Fija,"AV. 20 DE OCTUBRE Nº 2095, ESQ. ASPIAZU, ZONA SOPOCACHI"
Feature,entidadesfinancieras.6,Point,-68.07467883,-16.53372686,geom,Banco Nacional de Bolivia S.A.,Agencia Fija,"AV. GARCI�A LANZA Nº 1484, ESQ. CALLE 13, ZONA ACHUMANI"
Feature,entidadesfinancieras.7,Point,-68.14435513,-16.49550446,geom,Banco Nacional de Bolivia S.A.,Agencia Fija,"CALLE TUMUSLA Nº 705, ESQ. AV. BUENOS AIRES, ZONA 14 DE SEPTIEMBRE"
Feature,entidadesfinancieras.8,Point,-68.13412771,-16.49902919,geom,Banco Nacional de Bolivia S.A.,Agencia Fija,"AV. CAMACHO Nº 1312, ESQ. COLON, ZONA CENTRAL"
Feature,entidadesfinancieras.9,Point,-68.08720278,-16.53200278,geom,Banco Nacional de Bolivia S.A.,Agencia Fija,"AV. RAFAEL PABON, COMPLEJO MEGA CENTER, ZONA IRPAVI"
Feature,entidadesfinancieras.10,Point,-68.12235154,-16.49536653,geom,Banco Nacional de Bolivia S.A.,Agencia Fija,"AV. HEROES DEL PACI�FICO Nº 1384, CASI ESQ. EE.UU., ZONA MIRAFLORES"
Feature,entidadesfinancieras.11,Point,-68.13740661,-16.49316974,geom,Banco Nacional de Bolivia S.A.,Agencia Fija,"AV. MONTES Nº 744, ESQ. JOSE MARIA SERRANO, ZONA CENTRAL
"
Feature,entidadesfinancieras.12,Point,-68.07885556,-16.54051944,geom,Banco Nacional de Bolivia S.A.,Agencia Fija,"AV. MONTENEGRO N° 1420, EDIF. SAN MIGUEL ARCA�NGEL, ZONA SAN MIGUEL"
Feature,entidadesfinancieras.13,Point,-68.07447963,-16.533565,geom,Banco Nacional de Bolivia S.A.,Oficina Externa,"AV. GARCIA LANZA N° 1484, ESQ. CALLE 13, ZONA ACHUMANI"
Feature,entidadesfinancieras.14,Point,-68.1277356,-16.51097593,geom,Banco Nacional de Bolivia S.A.,Oficina Externa,"CALLE BELISARIO SALINAS NÂº 525, ZONA SOPOCACHI"
Feature,entidadesfinancieras.15,Point,-68.10522778,-16.52761944,geom,Banco Nacional de Bolivia S.A.,Oficina Externa,"AV. HERNANDO SILES Nº 247 ESQ. CALLE 12, EDIFICIO REINA ESTHER PB, ZONA OBRAJES"
Feature,entidadesfinancieras.16,Point,-68.13448983,-16.4976453,geom,Banco Mercantil Santa Cruz S.A.,Oficina Central,AYACUCHO ESQ. MERCADO No 295
Feature,entidadesfinancieras.17,Point,-68.07327979,-16.5304605,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,"CALLE 16 No 7, FRENTE AL MERCADO DE ACHUMANI"
Feature,entidadesfinancieras.18,Point,-68.08917778,-16.54013889,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,AVENIDA BALLIVIA�N No 475
Feature,entidadesfinancieras.19,Point,-68.13289444,-16.49964167,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,AVENIDA CAMACHO No 1448
Feature,entidadesfinancieras.20,Point,-68.13469336,-16.49751457,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,MERCADO No 1190 EDIFICIO ELECTRA PB
Feature,entidadesfinancieras.21,Point,-68.14777778,-16.49841667,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,CALLE ELOY SALMON No 820
Feature,entidadesfinancieras.22,Point,-68.12451182,-16.5097071,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,PLAZA ISABEL LA CATOLICA ESQ. PEDRO SALAZAR EDIFICIO MENDIETA PB
Feature,entidadesfinancieras.23,Point,-68.08694444,-16.53194444,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,AVENIDA RAFAEL PABON S/N ZONA IRPAVI. MEGACENTER LA PAZ LOCA C 12
Feature,entidadesfinancieras.24,Point,-68.12129722,-16.50138889,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,DIAZ ROMERO No 1399 ESQUINA GAMARRA
Feature,entidadesfinancieras.25,Point,-68.10697402,-16.52667776,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,AVENIDA HERNANDO SILES ESQUINA CALLE 10 (EDIFICIO TUNUPA LOCAL 2).
Feature,entidadesfinancieras.26,Point,-68.1370212,-16.49326916,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,AVENIDA ISMAEL MONTES N  741
Feature,entidadesfinancieras.27,Point,-68.07820278,-16.53916667,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,AVENIDA BALLIVIAN No 1426 ESQUINA CALLE 21 - CALACOTO
Feature,entidadesfinancieras.28,Point,-68.14476312,-16.4953335,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,CALLE TUMUSLA No 734
Feature,entidadesfinancieras.29,Point,-68.13459167,-16.49796389,geom,Banco Mercantil Santa Cruz S.A.,Oficina Externa,CALLE AYACUCHO 267
Feature,entidadesfinancieras.30,Point,-68.12899232,-16.51432966,geom,Banco Mercantil Santa Cruz S.A.,Oficina Externa,"AV. VICTOR SANJINEZ, EDIFICIO BARCELONA 2678 (PLAZA ESPAÑA)"
Feature,entidadesfinancieras.31,Point,-68.08507877,-16.54021925,geom,Banco Mercantil Santa Cruz S.A.,Oficina Externa,"AV. SANCHEZ BUSTAMANTE ESQ. CALLE 14 CALACOTO, EDIFICIO METROBOL 7995"
Feature,entidadesfinancieras.32,Point,-68.07888889,-16.53727778,geom,Banco Mercantil Santa Cruz S.A.,Oficina Externa,AVENIDA FUERZA NAVAL 7720 ESQ. CALLE 20 DE CALACOTO
Feature,entidadesfinancieras.33,Point,-68.11966111,-16.47771667,geom,Banco Nacional de Bolivia S.A.,Agencia Fija,"AV. DE LAS AMERICAS Nº 396, ZONA VILLA FATIMA"
Feature,entidadesfinancieras.34,Point,-68.07651037,-16.5454001,geom,Banco Mercantil Santa Cruz S.A.,Oficina Externa,"CALLE 21 DE CALACOTO Nº 8511, ENTRE AVENIDA COSTANERA Y AVENIDA JOSE AGUIRRE ACHA�"
Feature,entidadesfinancieras.35,Point,-68.11670634,-16.49617394,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,AVENIDA 31 DE OCTUBRE NO. 1536.
Feature,entidadesfinancieras.36,Point,-68.12073631,-16.4794984,geom,Banco Mercantil Santa Cruz S.A.,Agencia Fija,AV. LAS AMERICAS S/N ESQ. CALLE PUENTE VILLA - EXFAB. DE CHOCOLATES CORONA
Feature,entidadesfinancieras.37,Point,-68.10715278,-16.52687222,geom,Banco de Crédito de Bolivia S.A.,Agencia Fija,Av. Hernado Siles esq. Calle 10 - Obrajes
Feature,entidadesfinancieras.38,Point,-68.12557222,-16.50809167,geom,Banco de Crédito de Bolivia S.A.,Oficina Externa,"Av. Arce Nro. 2355, Edificio Cobija de la zona de Sopocachi"
Feature,entidadesfinancieras.39,Point,-68.13149722,-16.50473889,geom,Banco de Crédito de Bolivia S.A.,Oficina Externa,Calle Landaeta y pasaje Ondarza Nro. 2
Feature,entidadesfinancieras.40,Point,-68.121375,-16.48043333,geom,Banco de Crédito de Bolivia S.A.,Agencia Fija,Av. Tejada Sorzano Nº250 - Villa Fatima
Feature,entidadesfinancieras.41,Point,-68.13342681,-16.49831084,geom,Banco de Crédito de Bolivia S.A.,Oficina Central,Calle Colón esquina Mercado N 1308
Feature,entidadesfinancieras.42,Point,-68.12735789,-16.50912181,geom,Banco de Crédito de Bolivia S.A.,Agencia Fija,"Avenida 20 de Octubre 2315, entre Belisario Salinas y Rosendo Gutierrez"
Feature,entidadesfinancieras.43,Point,-68.07319848,-16.53058008,geom,Banco de Crédito de Bolivia S.A.,Agencia Fija,"Calle 16 de Achumani N 6, Mercado de Achumani"
Feature,entidadesfinancieras.44,Point,-68.13493895,-16.49526036,geom,Banco de Crédito de Bolivia S.A.,Agencia Fija,Calle Comercio esquina Yanacocha N 994
Feature,entidadesfinancieras.45,Point,-68.07799192,-16.53998294,geom,Banco de Crédito de Bolivia S.A.,Agencia Fija,"Avenida Montenegro esquina calle 21, Calacoto"
Feature,entidadesfinancieras.46,Point,-68.1229801,-16.5011345,geom,Banco de Crédito de Bolivia S.A.,Agencia Fija,Avenida Saavedra N 1845
Feature,entidadesfinancieras.47,Point,-68.14480281,-16.49556349,geom,Banco de Crédito de Bolivia S.A.,Agencia Fija,"Avenida Tumusla No. 753 entre Av. Buenos Aires y Plaza Garita de Lima, Zona 14 de septiembre"
Feature,entidadesfinancieras.48,Point,-68.12183645,-16.51172308,geom,Banco de Crédito de Bolivia S.A.,Agencia Fija,Avenida Arce esquina Romecín Campos N 2675
Feature,entidadesfinancieras.49,Point,-68.08678056,-16.53218889,geom,Banco de Crédito de Bolivia S.A.,Agencia Fija,"Av. Rafael Pabon Barrio Irpavi, local C15 Megacenter"
Feature,entidadesfinancieras.50,Point,-68.08147431,-16.53860152,geom,Banco de Crédito de Bolivia S.A.,Agencia Fija,Av. Ballivian Nº 1059
Feature,entidadesfinancieras.51,Point,-68.12345,-16.51284167,geom,Banco Do Brasil S.A.- Sucursal Bolivia,Oficina Central,"Avenida 20 de Octubre esquina Campos NÂº 2665, Edificio Torre Azul Piso 14"
Feature,entidadesfinancieras.52,Point,-68.15254772,-16.49441594,geom,Banco BISA S.A.,Agencia Fija,"Av. Kollasuyo No. 1442 entre Calles Bustillos y Jose María Asín, Zona El Tejar"
Feature,entidadesfinancieras.53,Point,-68.13279077,-16.50202162,geom,Banco BISA S.A.,Oficina Central,Av. 16 de Julio El Prado No. 1628
Feature,entidadesfinancieras.54,Point,-68.13279077,-16.50202162,geom,Banco BISA S.A.,Sucursal,Av. 16 de Julio El Prado No. 1628
Feature,entidadesfinancieras.55,Point,-68.09143333,-16.54476389,geom,Banco BISA S.A.,Agencia Fija,Av. Arequipa Nº 8221 Interior Local 9.
Feature,entidadesfinancieras.56,Point,-68.13384515,-16.4989209,geom,Banco BISA S.A.,Agencia Fija,Av. Camacho Nº 1333
Feature,entidadesfinancieras.57,Point,-68.12379089,-16.50993878,geom,Banco BISA S.A.,Agencia Fija,Av. Arce Nº 2572 esq. Hermanos Manchego.
Feature,entidadesfinancieras.58,Point,-68.12793654,-16.50945296,geom,Banco BISA S.A.,Agencia Fija,Calle Rosendo Gutierrez Nº 469 entre Av. 20 de Octubre y Sanchez Lima.
Feature,entidadesfinancieras.59,Point,-68.13502292,-16.49615479,geom,Banco BISA S.A.,Agencia Fija,Calle Potosí Nº 1012 entre calles Yanacocha y Socabaya.
Feature,entidadesfinancieras.60,Point,-68.07715,-16.53885278,geom,Banco BISA S.A.,Agencia Fija,"Av. Ballivián Nº 1461 entre calles 21 y 22, Calacoto."
Feature,entidadesfinancieras.61,Point,-68.10062222,-16.52944722,geom,Banco BISA S.A.,Agencia Fija,Av. 14 de Septiembre Nº 40 esq. calle 17. Obrajes.
Feature,entidadesfinancieras.62,Point,-68.07313763,-16.53067676,geom,Banco BISA S.A.,Agencia Fija,"Calle 16 No. 5, Zona Achumani"
Feature,entidadesfinancieras.63,Point,-68.08656944,-16.53295833,geom,Banco BISA S.A.,Agencia Fija,"Av. Rafael Pabon, distrito 44, manzano 2546, Local Comercial C-16, Irpavi"
Feature,entidadesfinancieras.64,Point,-68.14481768,-16.49535041,geom,Banco BISA S.A.,Agencia Fija,"Calle Tumusla No. 757, Zona 14 de Septiembre"
Feature,entidadesfinancieras.65,Point,-68.12436902,-16.49790854,geom,Banco BISA S.A.,Agencia Fija,"Av. Saavedra Nº 1594, Esquina Calle Posnasky, Zona Miraflores."
Feature,entidadesfinancieras.66,Point,-68.12133333,-16.51283889,geom,Banco BISA S.A.,Oficina Externa,Av. Arce Nº 2780 Zona San Jorge
Feature,entidadesfinancieras.67,Point,-68.12225974,-16.51123319,geom,Banco BISA S.A.,Agencia Fija,Av. Arce Nº 2631. Edificio Multicine.
Feature,entidadesfinancieras.68,Point,-68.12606652,-16.4993958,geom,Banco Unión S.A.,Ventanilla,Avenida Illimani s/n.lado Electropaz
Feature,entidadesfinancieras.69,Point,-68.12110095,-16.49554202,geom,Banco Unión S.A.,Agencia Fija,"Avenida Busch NÂº 1333, zona Miraflores"
Feature,entidadesfinancieras.70,Point,-68.13360174,-16.50043082,geom,Banco Unión S.A.,Ventanilla,"Plaza Venezuela NÂº 1413, en instalaciones de Toyosa S.A."
Feature,entidadesfinancieras.71,Point,-68.13015789,-16.50236831,geom,Banco Unión S.A.,Oficina Externa,"Calle Federico Zuazo Nº1771,(interior instalaciones Edificio Entel)"
Feature,entidadesfinancieras.72,Point,-68.11705179,-16.49389324,geom,Banco Unión S.A.,Agencia Fija,"Avenida Tito Yupanqui Nº 1261,esquina calle Rafael Ballivian,zona este."
Feature,entidadesfinancieras.73,Point,-68.11860833,-16.50996389,geom,Banco Unión S.A.,Oficina Externa,"Avenida Saavedra,(en el interior de los predios del Estado Mayor del Ejecito),zona Miraflores."
Feature,entidadesfinancieras.74,Point,-68.10640854,-16.4910326,geom,Banco Unión S.A.,Agencia Fija,"Avenida Montes Nº 101,esquina Calle Pando,zona San Sebastian."
Feature,entidadesfinancieras.75,Point,-68.12429776,-16.50879692,geom,Banco Unión S.A.,Agencia Fija,"Plaza Isabel La católica 2479, zona Sopocachi."
Feature,entidadesfinancieras.76,Point,-68.133175,-16.49994722,geom,Banco Unión S.A.,Agencia Fija,"Pasaje Marina Nuñez del Prado s/n entre calles Bueno y Loayza, zona Central."
Feature,entidadesfinancieras.77,Point,-68.07858633,-16.54521212,geom,Banco Unión S.A.,Agencia Fija,Av. Montenegro # 966 (frente Colegio Loretto) San Miguel
Feature,entidadesfinancieras.78,Point,-68.13047452,-16.50657526,geom,Banco Unión S.A.,Ventanilla,Av. 20 de Octubre No. 2036
Feature,entidadesfinancieras.79,Point,-68.13513611,-16.49925833,geom,Banco Unión S.A.,Ventanilla,"Palacio de Comunicaciones Av.Mcal Santa Cruz Esq,Oruro"
Feature,entidadesfinancieras.80,Point,-68.13491568,-16.49720624,geom,Banco Unión S.A.,Ventanilla,c. Yanacocha esq. Mercado (min. Trabajo)
Feature,entidadesfinancieras.81,Point,-68.13312333,-16.49927608,geom,Banco Unión S.A.,Ventanilla,Av. Camacho No. 1413 esq. Loayza Edf. BOA
Feature,entidadesfinancieras.82,Point,-68.13316329,-16.49951309,geom,Banco Unión S.A.,Oficina Central,Av. Camacho # 1416 esq. Looayza
Feature,entidadesfinancieras.83,Point,-68.14426389,-16.49490278,geom,Banco Unión S.A.,Agencia Fija,Av. Buenos Aires # 572
Feature,entidadesfinancieras.84,Point,-68.12292222,-16.49836389,geom,Banco Unión S.A.,Agencia Fija,Calle Hugo Estrada # 80 esq. Guerrilleros Lanza
Feature,entidadesfinancieras.85,Point,-68.07961449,-16.54054447,geom,Banco Unión S.A.,Agencia Fija,Av. Montenegro # 1365
Feature,entidadesfinancieras.86,Point,-68.13683375,-16.50298961,geom,Banco Unión S.A.,Agencia Fija,Calle Zoilo Flores # 520
Feature,entidadesfinancieras.87,Point,-68.12733245,-16.51033306,geom,Banco Unión S.A.,Agencia Fija,Calle Belisario Salinas No.482 Edificio Alcides Arguedas.
Feature,entidadesfinancieras.88,Point,-68.14254438,-16.49777547,geom,Banco Unión S.A.,Agencia Fija,"Calle Pedro de la Gasca, esquina Eloy Salmon Nº 691."
Feature,entidadesfinancieras.89,Point,-68.13696395,-16.4934649,geom,Banco Unión S.A.,Agencia Fija,Av. Montes # 725
Feature,entidadesfinancieras.90,Point,-68.13323476,-16.49840532,geom,Banco Unión S.A.,Ventanilla,"C. Mercado Edif. Ballivian PB, of. 6, entre Loayza y Colon"
Feature,entidadesfinancieras.91,Point,-68.13367304,-16.49900301,geom,Banco Económico S.A.,Sucursal,"La  Paz  Av. Camacho NÂº 1245, Zona Central"
Feature,entidadesfinancieras.92,Point,-68.06931944,-16.54538056,geom,Banco Económico S.A.,Agencia Fija,La Paz Av. Principal â€œLos Pinosâ€� (lado aeronáutico) Calle casi Esq. 25.
Feature,entidadesfinancieras.93,Point,-68.14509521,-16.49541013,geom,Banco Económico S.A.,Agencia Fija,"La Paz Calle Tumusla No. 758, entre Buenos Aires y la Plazuela Garita de Lima."
Feature,entidadesfinancieras.94,Point,-68.14035264,-16.49929124,geom,Banco Económico S.A.,Agencia Fija,La Paz Calle Sagarnaga NÂº 519 Esq. Max Paredes.
Feature,entidadesfinancieras.95,Point,-68.08329167,-16.53911111,geom,Banco Económico S.A.,Ventanilla,Avenida Ballivian esquina calle # 16 de Calacoto NÂº 1020. Zona sur de la ciudad.
Feature,entidadesfinancieras.96,Point,-68.11275427,-16.50815171,geom,Banco Solidario S.A.,Agencia Fija,"Av. Juan XXIII, esquina Calle San Juan #66, Zona Villa Armonía."
Feature,entidadesfinancieras.97,Point,-68.10207545,-16.52965933,geom,Banco Solidario S.A.,Agencia Fija,"Av. Hernando Siles #6204, esquina Calle 16, Zona Obrajes."
Feature,entidadesfinancieras.98,Point,-68.13989689,-16.48148655,geom,Banco Solidario S.A.,Agencia Fija,"Av. Baltazar de Salas #904, Zona Vino Tinto."
Feature,entidadesfinancieras.99,Point,-68.12829733,-16.4975201,geom,Banco Solidario S.A.,Oficina Externa,"Calle Yungas #936, frente al Mercado Yungas, Zona Santa Bárbara - Punto Entel."
Feature,entidadesfinancieras.100,Point,-68.16761667,-16.48876111,geom,Banco Solidario S.A.,Agencia Fija,"Av. Final Kollasuyo #120 (Av. Alcides Arguedas)casi esquina Av. Naciones Unidas, zona La Portada."
Feature,entidadesfinancieras.101,Point,-68.09813056,-16.50895,geom,Banco Solidario S.A.,Oficina Externa,"Av. Armando Escobar Uría #77 entre calle Alejandro Barrizueta y Av. Rogelio Carrillo, zona Kupini - Internet."
Feature,entidadesfinancieras.102,Point,-68.14945071,-16.47636909,geom,Banco Solidario S.A.,Oficina Externa,"Av. Ramos Gavilán #1337, Z. Achachicala - Centro de Salud SIMEQ.
"
Feature,entidadesfinancieras.103,Point,-68.1191867,-16.46564397,geom,Banco Solidario S.A.,Oficina Externa,"Calle A #1654, esquina Calle 1 , Av. Periférica (Av. Gral. Juan Jose Torrez), frente al Colegio La Merced, Z. Alto la Merced - Salón de Belleza Esperanza."
Feature,entidadesfinancieras.104,Point,-68.11811419,-16.47613354,geom,Banco Solidario S.A.,Oficina Externa,"Av.15 de Abril #490, Zona Villa Fátima- Hotel Santa Isabel.
"
Feature,entidadesfinancieras.105,Point,-68.11314771,-16.50001929,geom,Banco Solidario S.A.,Oficina Externa,"Av.31 de Octubre #1870, esquina Calle 7, Zona Bajo San Antonio.
"
Feature,entidadesfinancieras.106,Point,-68.14388889,-16.50413056,geom,Banco Solidario S.A.,Oficina Externa,"Av. Buenos Aires #1313, a media cuadra del Mercado Hinojosa, Zona Villa Nuevo Potosí."
Feature,entidadesfinancieras.107,Point,-68.1427,-16.51160556,geom,Banco Solidario S.A.,Agencia Fija,"Av. Jaimes Freyre # 1784, casi esquina calle Landaeta, zona Tembladerani."
Feature,entidadesfinancieras.108,Point,-68.13866389,-16.49576389,geom,Banco Solidario S.A.,Oficina Externa,"Calle Santa Cruz #242, entre Calle Murillo y Calle Illampu, zona El Rosario - Hostal Blanquita."
Feature,entidadesfinancieras.109,Point,-68.13444722,-16.50246111,geom,Banco Solidario S.A.,Oficina Central,"Calle Nicolás Acosta #289, esquina Cañada Strongest.
"
Feature,entidadesfinancieras.110,Point,-68.13752295,-16.49396401,geom,Banco Solidario S.A.,Sucursal,"Calle Evaristo Valle #136.
"
Feature,entidadesfinancieras.111,Point,-68.06058333,-16.54128056,geom,Banco Solidario S.A.,Agencia Fija,"Av. Muñoz Reyes #32, entre Calles 32 y 33, Zona Cota Cota.
"
Feature,entidadesfinancieras.112,Point,-68.13755871,-16.49393936,geom,Banco Solidario S.A.,Agencia Fija,"Calle Evaristo Valle #136.
"
Feature,entidadesfinancieras.113,Point,-68.13445,-16.502425,geom,Banco Solidario S.A.,Agencia Fija,"Calle Nicolás Acosta #289, esquina Cañada Strongest.
"
Feature,entidadesfinancieras.114,Point,-68.14454457,-16.49668416,geom,Banco Solidario S.A.,Agencia Fija,"Av. Buenos Aires #708, casi esquina Max Paredes.
"
Feature,entidadesfinancieras.115,Point,-68.1213835,-16.48099327,geom,Banco Solidario S.A.,Agencia Fija,"Av. Tejada Sorzano #305 (Av. de las Américas) , esquina Alto Beni.
"
Feature,entidadesfinancieras.116,Point,-68.12416317,-16.49889611,geom,Banco Solidario S.A.,Agencia Fija,"Plaza Tejada Sorzano (Plaza del Estadio) #1392, Edif. Radio Club La Paz."
Feature,entidadesfinancieras.117,Point,-68.15355016,-16.49498853,geom,Banco Solidario S.A.,Agencia Fija,"Calle Manuel Bustillos #745, Zona El Tejar.
"
Feature,entidadesfinancieras.118,Point,-68.078175,-16.53926389,geom,Banco Solidario S.A.,Agencia Fija,"Calle 21 de Calacoto #394, entre Av. Ballivian y Julio Patiño, Zona San Miguel, frente a la Iglesia San Miguel."
Feature,entidadesfinancieras.119,Point,-68.13219811,-16.49592643,geom,Banco Solidario S.A.,Agencia Fija,"Calle Ballivián, esquina Colón #1285.
"
Feature,entidadesfinancieras.120,Point,-68.13198076,-16.49976426,geom,Banco Solidario S.A.,Agencia Fija,"Av. Camacho #1499, esquina Calle Bueno, Edif. La Urbana.
"
Feature,entidadesfinancieras.121,Point,-68.11668042,-16.49629614,geom,Banco Solidario S.A.,Agencia Fija,"Av. 31 de Octubre #1542, Cruce Villas Copacabana y San Antonio.
"
Feature,entidadesfinancieras.122,Point,-68.14076314,-16.49871294,geom,Banco Solidario S.A.,Agencia Fija,"Calle Maximiliano Paredes, esquina Antonio Gallardo #514 y 844, Zona Gran Poder."
Feature,entidadesfinancieras.123,Point,-68.08581015,-16.56980104,geom,Banco Solidario S.A.,Oficina Externa,"Av. Florida #4369, esquina Calle 6, dos cuadras antes del Zoológico.
"
Feature,entidadesfinancieras.124,Point,-68.14042311,-16.51176971,geom,Banco Solidario S.A.,Oficina Externa,"Landaeta #1081, a una cuadra antes de llegar al Estadio Bolivar, Z.Tembladerani - Punto Cotel."
Feature,entidadesfinancieras.125,Point,-68.10641389,-16.523325,geom,Banco Solidario S.A.,Oficina Externa,"Av.del Maestro #879, esquina C.Humberto Viscarra, Sector B, Z.Alto Obrajes - Peluquería."
Feature,entidadesfinancieras.126,Point,-68.0521224,-16.53800254,geom,Banco Solidario S.A.,Oficina Externa,"Av. Defensores del Chaco #90, entre calles 42 y 43, zona Chasquipampa -"
Feature,entidadesfinancieras.127,Point,-68.10439309,-16.49573007,geom,Banco Solidario S.A.,Oficina Externa,"Av. Ciudad del Niño #27, frente a Ex Samapa, Z. Pampahasi  - Tienda de Barrio y Punto Viva.
"
Feature,entidadesfinancieras.128,Point,-68.07526695,-16.53495386,geom,Banco Solidario S.A.,Oficina Externa,"Av. García Lanza #1000, esquina C. 10, Achumani, frente a la Clinica Sagrada Familia."
Feature,entidadesfinancieras.129,Point,-68.10899281,-16.49759892,geom,Banco Solidario S.A.,Oficina Externa,"Av. Octavio Campero #1750, esquina Av. Josefa Mujía, Zona Alto San Antonio."
Feature,entidadesfinancieras.130,Point,-68.12839907,-16.4852617,geom,Banco Solidario S.A.,Oficina Externa,"Av. Periférica #125 (Av.Gral. Juan José Torrez), esquina final Puerto Rico, Z. 27 de Mayo."
Feature,entidadesfinancieras.131,Point,-68.116573,-16.48376467,geom,Banco Solidario S.A.,Oficina Externa,"Av. Vicente Burgaleta #1001, Plaza Luis Uría, cerca al Hospital General Luis Uría,  Zona Villa Copacabana."
Feature,entidadesfinancieras.132,Point,-68.1146268,-16.46885684,geom,Banco Solidario S.A.,Oficina Externa,"Av. Ramiro Castillo Salinas #1000, esquina Calle 1, a una cuadra del Puente Minaza, Zona Villa El Carmen."
Feature,entidadesfinancieras.133,Point,-68.08721389,-16.52457222,geom,Banco Solidario S.A.,Oficina Externa,"Calle 6 s/n, frente a la Plaza Almirante Grau, Zona Irpavi. 
"
Feature,entidadesfinancieras.134,Point,-68.15268333,-16.49155556,geom,Banco Solidario S.A.,Oficina Externa,"Av. República #1507, entre C. Asunción y Murguía, Z. Villa Victoria- Punto Entel."
Feature,entidadesfinancieras.135,Point,-68.12156241,-16.50347763,geom,Banco Solidario S.A.,Oficina Externa,"Av. Saavedra #2055, entre calles Villalobos y Nicaragua, casi Plaza Triangular, Edif. Torre Real Miraflores, zona Miraflores - Ingeneria SRL Cristec."
Feature,entidadesfinancieras.136,Point,-68.12346389,-16.48455,geom,Banco Solidario S.A.,Oficina Externa,"Av. Tejada Sorzano #574, Edificio Clementina, entre calle Francisco Cernada y calle Monje, altura Plaza Villarroel, zona Alto Miraflores - Venta de Regalos y Abarrotes."
Feature,entidadesfinancieras.137,Point,-68.13285833,-16.49938333,geom,Banco Ganadero S.A.,Sucursal,Av. Camacho 1372
Feature,entidadesfinancieras.138,Point,-68.08062965,-16.54076526,geom,Banco Ganadero S.A.,Agencia Fija,Cale 18 de Calacoto Nro. 5 Esq. Montenegro
Feature,entidadesfinancieras.139,Point,-68.13113889,-16.50334722,geom,Banco Ganadero S.A.,Oficina Externa,Av. 16 de julio N. 1805
Feature,entidadesfinancieras.140,Point,-68.13266667,-16.50216389,geom,Banco Los Andes Procredit S.A.,Oficina Central,Av. 16 de Julio NÂº 1486 A
Feature,entidadesfinancieras.141,Point,-68.13320294,-16.50146149,geom,Banco Los Andes Procredit S.A.,Sucursal,Av. 16 de Julio nro. 1486 A
Feature,entidadesfinancieras.142,Point,-68.13976583,-16.49349624,geom,Banco Los Andes Procredit S.A.,Agencia Fija,Av. América nro. 203
Feature,entidadesfinancieras.143,Point,-68.14864501,-16.4959147,geom,Banco Los Andes Procredit S.A.,Agencia Fija,"Calle José  María Achá nro. 803, equina Avenida Baptista"
Feature,entidadesfinancieras.144,Point,-68.1175157,-16.49558775,geom,Banco Los Andes Procredit S.A.,Agencia Fija,Av. Estéban Arce nro.1705
Feature,entidadesfinancieras.145,Point,-68.14401944,-16.49465833,geom,Banco Los Andes Procredit S.A.,Agencia Fija,Av. Buenos Aires nro. 555
Feature,entidadesfinancieras.146,Point,-68.12701562,-16.51002789,geom,Banco Los Andes Procredit S.A.,Agencia Fija,Calle Belisario Salinas No438 entre 20 de cotubre y Sanchez Lima
Feature,entidadesfinancieras.147,Point,-68.12137778,-16.48052222,geom,Banco Los Andes Procredit S.A.,Agencia Fija,Av. Tejada Sorzano Nº 393 esq. Calle Unduavi
Feature,entidadesfinancieras.148,Point,-68.07865278,-16.53921389,geom,Banco Los Andes Procredit S.A.,Agencia Fija,Calle 20 Calacoto nro. 8047
Feature,entidadesfinancieras.149,Point,-68.12370377,-16.5000921,geom,Banco Los Andes Procredit S.A.,Agencia Fija,"Avenida Saavedra, esquina Hugo estrada No1706"
